Area,Quarter,Version,Variable,Value,Weight
Palmerston North City,2003-12,1.4,HAM_Rent_Index,1065.670577,0.025386604
Porirua City,2003-12,1.4,HAM_Rent_Index,1113.241847,0.015091777
Queenstown-Lakes District,2003-12,1.4,HAM_Rent_Index,866.3900259,0.005235029
Rangitikei District,2003-12,1.4,HAM_Rent_Index,1066.990122,0.001796119
Rotorua District,2003-12,1.4,HAM_Rent_Index,1098.145439,0.019603978
Ruapehu District,2003-12,1.4,HAM_Rent_Index,1126.806235,0.001927542
Selwyn District,2003-12,1.4,HAM_Rent_Index,885.3477558,0.001226618
South Taranaki District,2003-12,1.4,HAM_Rent_Index,1032.577287,0.004052219
South Waikato District,2003-12,1.4,HAM_Rent_Index,1076.153501,0.00501599
South Wairarapa District,2003-12,1.4,HAM_Rent_Index,1198.980752,0.000985675
Southland District,2003-12,1.4,HAM_Rent_Index,850.6282357,0.001314233
Stratford District,2003-12,1.4,HAM_Rent_Index,1109.068605,0.001555176
Tararua District,2003-12,1.4,HAM_Rent_Index,1064.731942,0.00275989
Tasman District,2003-12,1.4,HAM_Rent_Index,1014.152888,0.005322644
Taupo District,2003-12,1.4,HAM_Rent_Index,981.6507824,0.007841591
Tauranga City,2003-12,1.4,HAM_Rent_Index,1047.999839,0.031300653
Thames-Coromandel District,2003-12,1.4,HAM_Rent_Index,1142.384201,0.004753143
Timaru District,2003-12,1.4,HAM_Rent_Index,1056.419322,0.007074955
Upper Hutt City,2003-12,1.4,HAM_Rent_Index,1027.659103,0.007863495
Waikato District,2003-12,1.4,HAM_Rent_Index,1090.882013,0.008608227
Waimakariri District,2003-12,1.4,HAM_Rent_Index,1022.000225,0.005125509
Waimate District,2003-12,1.4,HAM_Rent_Index,1180.463675,0.000459982
Waipa District,2003-12,1.4,HAM_Rent_Index,931.9087019,0.006614973
Wairoa District,2003-12,1.4,HAM_Rent_Index,1149.750253,0.001139002
Waitaki District,2003-12,1.4,HAM_Rent_Index,1125.643381,0.002497043
Waitomo District,2003-12,1.4,HAM_Rent_Index,980.5271292,0.001270425
Wellington City,2003-12,1.4,HAM_Rent_Index,733.0141195,0.065448811
Western Bay of Plenty District,2003-12,1.4,HAM_Rent_Index,1118.634393,0.004796951
Westland District,2003-12,1.4,HAM_Rent_Index,1004.551441,0.000985675
Whakatane District,2003-12,1.4,HAM_Rent_Index,1037.667405,0.00698734
Whanganui District,2003-12,1.4,HAM_Rent_Index,1198.227149,0.011302405
Whangarei District,2003-12,1.4,HAM_Rent_Index,1092.849316,0.019582074
Auckland Total,2003-12,1.4,HAM_Rent_Index,925.8553369,0.343847198
National Total,2003-12,1.4,HAM_Rent_Index,995.6868365,1
Ashburton District,2004-03,1.4,HAM_Rent_Index,1019.957042,0.003839698
Auckland: Albany Ward,2004-03,1.4,HAM_Rent_Index,818.622887,0.019995804
Auckland: Albert-Eden-Roskill Ward,2004-03,1.4,HAM_Rent_Index,884.0217688,0.047796895
Auckland: Franklin Ward,2004-03,1.4,HAM_Rent_Index,905.8118501,0.008917331
Auckland: Howick Ward,2004-03,1.4,HAM_Rent_Index,816.6634887,0.020268569
Auckland: Manukau Ward,2004-03,1.4,HAM_Rent_Index,1118.094792,0.040390264
Auckland: Manurewa-Papakura Ward,2004-03,1.4,HAM_Rent_Index,1048.552723,0.037641628
Auckland: Maungakiekie-Tamaki Ward,2004-03,1.4,HAM_Rent_Index,936.8578636,0.026877885
Auckland: North Shore Ward,2004-03,1.4,HAM_Rent_Index,838.8450801,0.035270667
Auckland: Orakei Ward,2004-03,1.4,HAM_Rent_Index,673.9183288,0.021065883
Auckland: Rodney Ward,2004-03,1.4,HAM_Rent_Index,931.3447835,0.005749056
Auckland: Waitakere Ward,2004-03,1.4,HAM_Rent_Index,992.3875602,0.035270667
Auckland: Waitemata and Gulf Ward,2004-03,1.4,HAM_Rent_Index,661.5610516,0.021968107
Auckland: Whau Ward,2004-03,1.4,HAM_Rent_Index,1012.652661,0.01888376
Buller District,2004-03,1.4,HAM_Rent_Index,1117.968539,0.001258917
Carterton District,2004-03,1.4,HAM_Rent_Index,1104.711996,0.000692405
Central Hawke's Bay District,2004-03,1.4,HAM_Rent_Index,1053.158768,0.002266051
Central Otago District,2004-03,1.4,HAM_Rent_Index,912.8693264,0.002580781
Christchurch City,2004-03,1.4,HAM_Rent_Index,1006.230677,0.108917331
Clutha District,2004-03,1.4,HAM_Rent_Index,949.0002093,0.001321863
Dunedin City,2004-03,1.4,HAM_Rent_Index,1123.210809,0.032878724
Far North District,2004-03,1.4,HAM_Rent_Index,1131.63935,0.008057071
Gisborne District,2004-03,1.4,HAM_Rent_Index,1142.102247,0.012001679
Gore District,2004-03,1.4,HAM_Rent_Index,933.9160728,0.001867394
Grey District,2004-03,1.4,HAM_Rent_Index,1029.331647,0.002140159
Hamilton City,2004-03,1.4,HAM_Rent_Index,1062.645455,0.049811162
Hastings District,2004-03,1.4,HAM_Rent_Index,1141.05702,0.016785564
Hauraki District,2004-03,1.4,HAM_Rent_Index,1099.641186,0.002559799
Horowhenua District,2004-03,1.4,HAM_Rent_Index,1240.812513,0.005770038
Hurunui District,2004-03,1.4,HAM_Rent_Index,1020.753883,0.000839278
Invercargill City,2004-03,1.4,HAM_Rent_Index,1064.865736,0.010889635
Kaikoura District,2004-03,1.4,HAM_Rent_Index,1134.170982,0.000566513
Kaipara District,2004-03,1.4,HAM_Rent_Index,1102.142897,0.001804448
Kapiti Coast District,2004-03,1.4,HAM_Rent_Index,1084.653405,0.00933697
Kawerau District,2004-03,1.4,HAM_Rent_Index,1221.751753,0.001552665
Lower Hutt City,2004-03,1.4,HAM_Rent_Index,982.4260508,0.027780109
Mackenzie District,2004-03,1.4,HAM_Rent_Index,1121.707564,0.000272765
Manawatu District,2004-03,1.4,HAM_Rent_Index,1063.642702,0.003566932
Marlborough District,2004-03,1.4,HAM_Rent_Index,1002.988769,0.00826689
Masterton District,2004-03,1.4,HAM_Rent_Index,1156.708214,0.0055812
Matamata-Piako District,2004-03,1.4,HAM_Rent_Index,1038.731936,0.004595048
Napier City,2004-03,1.4,HAM_Rent_Index,1096.663564,0.017855644
Nelson City,2004-03,1.4,HAM_Rent_Index,999.508297,0.012673101
New Plymouth District,2004-03,1.4,HAM_Rent_Index,1099.244798,0.016449853
Opotiki District,2004-03,1.4,HAM_Rent_Index,1189.010017,0.001363827
Otorohanga District,2004-03,1.4,HAM_Rent_Index,1124.912442,0.000734368
Palmerston North City,2004-03,1.4,HAM_Rent_Index,1070.077781,0.025618968
Porirua City,2004-03,1.4,HAM_Rent_Index,1083.594297,0.015190936
Queenstown-Lakes District,2004-03,1.4,HAM_Rent_Index,851.1010707,0.005392363
Rangitikei District,2004-03,1.4,HAM_Rent_Index,1073.634382,0.001909358
Rotorua District,2004-03,1.4,HAM_Rent_Index,1090.395325,0.018715904
Ruapehu District,2004-03,1.4,HAM_Rent_Index,1105.177137,0.001993286
Selwyn District,2004-03,1.4,HAM_Rent_Index,893.7476401,0.001300881
South Taranaki District,2004-03,1.4,HAM_Rent_Index,974.7458781,0.003923626
South Waikato District,2004-03,1.4,HAM_Rent_Index,1048.894968,0.004783886
South Wairarapa District,2004-03,1.4,HAM_Rent_Index,1141.215522,0.00096517
Southland District,2004-03,1.4,HAM_Rent_Index,820.2486563,0.001342845
Stratford District,2004-03,1.4,HAM_Rent_Index,1032.905715,0.001510701
Tararua District,2004-03,1.4,HAM_Rent_Index,1057.487666,0.002748636
Tasman District,2004-03,1.4,HAM_Rent_Index,983.8591644,0.005224507
Taupo District,2004-03,1.4,HAM_Rent_Index,996.5143457,0.007952161
Tauranga City,2004-03,1.4,HAM_Rent_Index,1027.111245,0.030801511
Thames-Coromandel District,2004-03,1.4,HAM_Rent_Index,1109.795626,0.004741922
Timaru District,2004-03,1.4,HAM_Rent_Index,1036.669557,0.007112883
Upper Hutt City,2004-03,1.4,HAM_Rent_Index,1034.62384,0.008161981
Waikato District,2004-03,1.4,HAM_Rent_Index,1076.21766,0.008329836
Waimakariri District,2004-03,1.4,HAM_Rent_Index,1040.721209,0.005056651
Waimate District,2004-03,1.4,HAM_Rent_Index,1154.424035,0.000503567
Waipa District,2004-03,1.4,HAM_Rent_Index,927.1110129,0.006567352
Wairoa District,2004-03,1.4,HAM_Rent_Index,1155.570434,0.001112044
Waitaki District,2004-03,1.4,HAM_Rent_Index,1102.27641,0.002664708
Waitomo District,2004-03,1.4,HAM_Rent_Index,1020.753883,0.001258917
Wellington City,2004-03,1.4,HAM_Rent_Index,733.5514327,0.065442719
Western Bay of Plenty District,2004-03,1.4,HAM_Rent_Index,1061.115325,0.004699958
Westland District,2004-03,1.4,HAM_Rent_Index,1046.114228,0.00096517
Whakatane District,2004-03,1.4,HAM_Rent_Index,1022.588123,0.006672262
Whanganui District,2004-03,1.4,HAM_Rent_Index,1209.721697,0.011204364
Whangarei District,2004-03,1.4,HAM_Rent_Index,1088.105214,0.019261435
Auckland Total,2004-03,1.4,HAM_Rent_Index,914.0300766,0.340096517
National Total,2004-03,1.4,HAM_Rent_Index,986.3330417,1
Ashburton District,2004-06,1.4,HAM_Rent_Index,1018.439248,0.003796553
Auckland: Albany Ward,2004-06,1.4,HAM_Rent_Index,827.7975221,0.019886706
Auckland: Albert-Eden-Roskill Ward,2004-06,1.4,HAM_Rent_Index,872.7084385,0.047426781
Auckland: Franklin Ward,2004-06,1.4,HAM_Rent_Index,899.6144624,0.009019324
Auckland: Howick Ward,2004-06,1.4,HAM_Rent_Index,797.5742551,0.020750472
Auckland: Manukau Ward,2004-06,1.4,HAM_Rent_Index,1108.817526,0.041079105
Auckland: Manurewa-Papakura Ward,2004-06,1.4,HAM_Rent_Index,1041.808395,0.037563778
Auckland: Maungakiekie-Tamaki Ward,2004-06,1.4,HAM_Rent_Index,938.8984206,0.027017798
Auckland: North Shore Ward,2004-06,1.4,HAM_Rent_Index,831.202321,0.034430115
Auckland: Orakei Ward,2004-06,1.4,HAM_Rent_Index,670.8653326,0.020870998
Auckland: Rodney Ward,2004-06,1.4,HAM_Rent_Index,959.0976088,0.005986099
Auckland: Waitakere Ward,2004-06,1.4,HAM_Rent_Index,992.7080303,0.035615283
Auckland: Waitemata and Gulf Ward,2004-06,1.4,HAM_Rent_Index,675.4289439,0.021553975
Auckland: Whau Ward,2004-06,1.4,HAM_Rent_Index,997.5655428,0.018822064
Buller District,2004-06,1.4,HAM_Rent_Index,1115.109284,0.001365956
Carterton District,2004-06,1.4,HAM_Rent_Index,1184.803615,0.000642803
Central Hawke's Bay District,2004-06,1.4,HAM_Rent_Index,989.9841077,0.002189546
Central Otago District,2004-06,1.4,HAM_Rent_Index,938.2344669,0.002591298
Christchurch City,2004-06,1.4,HAM_Rent_Index,1010.098493,0.108312241
Clutha District,2004-06,1.4,HAM_Rent_Index,944.7621457,0.001426218
Dunedin City,2004-06,1.4,HAM_Rent_Index,1131.005318,0.033927926
Far North District,2004-06,1.4,HAM_Rent_Index,1146.262357,0.008075208
Gisborne District,2004-06,1.4,HAM_Rent_Index,1145.919802,0.011911936
Gore District,2004-06,1.4,HAM_Rent_Index,952.8961294,0.002028846
Grey District,2004-06,1.4,HAM_Rent_Index,1039.656733,0.002169459
Hamilton City,2004-06,1.4,HAM_Rent_Index,1049.686817,0.050620706
Hastings District,2004-06,1.4,HAM_Rent_Index,1148.84565,0.016190591
Hauraki District,2004-06,1.4,HAM_Rent_Index,1119.098941,0.002591298
Horowhenua District,2004-06,1.4,HAM_Rent_Index,1239.982851,0.005905749
Hurunui District,2004-06,1.4,HAM_Rent_Index,995.8574468,0.000823591
Invercargill City,2004-06,1.4,HAM_Rent_Index,1107.369948,0.010686594
Kaikoura District,2004-06,1.4,HAM_Rent_Index,1065.622186,0.000522277
Kaipara District,2004-06,1.4,HAM_Rent_Index,1105.177137,0.00190832
Kapiti Coast District,2004-06,1.4,HAM_Rent_Index,1109.023067,0.009059499
Kawerau District,2004-06,1.4,HAM_Rent_Index,1208.787493,0.001526656
Lower Hutt City,2004-06,1.4,HAM_Rent_Index,984.4034465,0.027881564
Mackenzie District,2004-06,1.4,HAM_Rent_Index,937.427036,0.000281226
Manawatu District,2004-06,1.4,HAM_Rent_Index,1107.921214,0.003595677
Marlborough District,2004-06,1.4,HAM_Rent_Index,989.8864566,0.008255996
Masterton District,2004-06,1.4,HAM_Rent_Index,1163.359206,0.005463822
Matamata-Piako District,2004-06,1.4,HAM_Rent_Index,1056.399256,0.004519706
Napier City,2004-06,1.4,HAM_Rent_Index,1100.030794,0.017255233
Nelson City,2004-06,1.4,HAM_Rent_Index,1003.121814,0.0122936
New Plymouth District,2004-06,1.4,HAM_Rent_Index,1092.741952,0.01586919
Opotiki District,2004-06,1.4,HAM_Rent_Index,1211.760143,0.001426218
Otorohanga District,2004-06,1.4,HAM_Rent_Index,1121.707564,0.000783416
Palmerston North City,2004-06,1.4,HAM_Rent_Index,1074.778983,0.025591579
Porirua City,2004-06,1.4,HAM_Rent_Index,1072.559062,0.015266562
Queenstown-Lakes District,2004-06,1.4,HAM_Rent_Index,874.9319,0.005925837
Rangitikei District,2004-06,1.4,HAM_Rent_Index,1079.082677,0.002008758
Rotorua District,2004-06,1.4,HAM_Rent_Index,1098.41994,0.018480575
Ruapehu District,2004-06,1.4,HAM_Rent_Index,1129.405557,0.002048933
Selwyn District,2004-06,1.4,HAM_Rent_Index,927.9580753,0.00132578
South Taranaki District,2004-06,1.4,HAM_Rent_Index,996.5723478,0.003997429
South Waikato District,2004-06,1.4,HAM_Rent_Index,1072.917845,0.004941545
South Wairarapa District,2004-06,1.4,HAM_Rent_Index,1046.114228,0.000924029
Southland District,2004-06,1.4,HAM_Rent_Index,759.9173786,0.001426218
Stratford District,2004-06,1.4,HAM_Rent_Index,1041.585595,0.001406131
Tararua District,2004-06,1.4,HAM_Rent_Index,1104.080731,0.002812261
Tasman District,2004-06,1.4,HAM_Rent_Index,979.5675214,0.005262946
Taupo District,2004-06,1.4,HAM_Rent_Index,1001.336335,0.007693544
Tauranga City,2004-06,1.4,HAM_Rent_Index,1051.691535,0.031055402
Thames-Coromandel District,2004-06,1.4,HAM_Rent_Index,1117.337275,0.004640231
Timaru District,2004-06,1.4,HAM_Rent_Index,1072.339934,0.007211442
Upper Hutt City,2004-06,1.4,HAM_Rent_Index,1035.091296,0.008376522
Waikato District,2004-06,1.4,HAM_Rent_Index,1081.4549,0.008396609
Waimakariri District,2004-06,1.4,HAM_Rent_Index,1016.518391,0.004841107
Waimate District,2004-06,1.4,HAM_Rent_Index,1080.16284,0.000542365
Waipa District,2004-06,1.4,HAM_Rent_Index,914.7838713,0.006468201
Wairoa District,2004-06,1.4,HAM_Rent_Index,1125.643381,0.001144992
Waitaki District,2004-06,1.4,HAM_Rent_Index,1077.341518,0.002691736
Waitomo District,2004-06,1.4,HAM_Rent_Index,1075.735943,0.001225342
Wellington City,2004-06,1.4,HAM_Rent_Index,737.6139617,0.065445342
Western Bay of Plenty District,2004-06,1.4,HAM_Rent_Index,1065.622186,0.004700494
Westland District,2004-06,1.4,HAM_Rent_Index,1036.956326,0.000903941
Whakatane District,2004-06,1.4,HAM_Rent_Index,1060.523515,0.006628902
Whanganui District,2004-06,1.4,HAM_Rent_Index,1198.187626,0.011490097
Whangarei District,2004-06,1.4,HAM_Rent_Index,1075.360861,0.019203728
Auckland Total,2004-06,1.4,HAM_Rent_Index,910.4398286,0.340042586
National Total,2004-06,1.4,HAM_Rent_Index,987.7006667,1
Ashburton District,2004-09,1.4,HAM_Rent_Index,1011.227825,0.003855543
Auckland: Albany Ward,2004-09,1.4,HAM_Rent_Index,840.8508994,0.02022707
Auckland: Albert-Eden-Roskill Ward,2004-09,1.4,HAM_Rent_Index,870.7909101,0.04775836
Auckland: Franklin Ward,2004-09,1.4,HAM_Rent_Index,911.7845143,0.008892936
Auckland: Howick Ward,2004-09,1.4,HAM_Rent_Index,827.3110672,0.021002054
Auckland: Manukau Ward,2004-09,1.4,HAM_Rent_Index,1106.375997,0.041674739
Auckland: Manurewa-Papakura Ward,2004-09,1.4,HAM_Rent_Index,1045.602132,0.037179835
Auckland: Maungakiekie-Tamaki Ward,2004-09,1.4,HAM_Rent_Index,922.2027018,0.026775681
Auckland: North Shore Ward,2004-09,1.4,HAM_Rent_Index,822.3967074,0.034525516
Auckland: Orakei Ward,2004-09,1.4,HAM_Rent_Index,655.8566196,0.020633937
Auckland: Rodney Ward,2004-09,1.4,HAM_Rent_Index,951.2228718,0.005851126
Auckland: Waitakere Ward,2004-09,1.4,HAM_Rent_Index,988.31366,0.035532995
Auckland: Waitemata and Gulf Ward,2004-09,1.4,HAM_Rent_Index,669.1398372,0.022377649
Auckland: Whau Ward,2004-09,1.4,HAM_Rent_Index,1003.969726,0.018347735
Buller District,2004-09,1.4,HAM_Rent_Index,1078.683164,0.001414345
Carterton District,2004-09,1.4,HAM_Rent_Index,1166.575867,0.000678111
Central Hawke's Bay District,2004-09,1.4,HAM_Rent_Index,1004.245734,0.002053706
Central Otago District,2004-09,1.4,HAM_Rent_Index,964.6685058,0.002518696
Christchurch City,2004-09,1.4,HAM_Rent_Index,1006.093145,0.107916457
Clutha District,2004-09,1.4,HAM_Rent_Index,958.2587475,0.001356221
Dunedin City,2004-09,1.4,HAM_Rent_Index,1132.215515,0.033711784
Far North District,2004-09,1.4,HAM_Rent_Index,1136.502269,0.008079203
Gisborne District,2004-09,1.4,HAM_Rent_Index,1133.092617,0.011644128
Gore District,2004-09,1.4,HAM_Rent_Index,992.1908143,0.001879335
Grey District,2004-09,1.4,HAM_Rent_Index,1020.753883,0.002131205
Hamilton City,2004-09,1.4,HAM_Rent_Index,1048.550849,0.050412679
Hastings District,2004-09,1.4,HAM_Rent_Index,1123.972294,0.016313403
Hauraki District,2004-09,1.4,HAM_Rent_Index,1106.969801,0.002654319
Horowhenua District,2004-09,1.4,HAM_Rent_Index,1245.168235,0.005967373
Hurunui District,2004-09,1.4,HAM_Rent_Index,1051.274764,0.000833107
Invercargill City,2004-09,1.4,HAM_Rent_Index,1071.551489,0.011179137
Kaikoura District,2004-09,1.4,HAM_Rent_Index,1026.154698,0.000523114
Kaipara District,2004-09,1.4,HAM_Rent_Index,1130.86436,0.00189871
Kapiti Coast District,2004-09,1.4,HAM_Rent_Index,1095.270845,0.008796063
Kawerau District,2004-09,1.4,HAM_Rent_Index,1177.792943,0.001511218
Lower Hutt City,2004-09,1.4,HAM_Rent_Index,986.2356355,0.028073778
Mackenzie District,2004-09,1.4,HAM_Rent_Index,874.9319,0.000290619
Manawatu District,2004-09,1.4,HAM_Rent_Index,1115.578014,0.00354555
Marlborough District,2004-09,1.4,HAM_Rent_Index,994.0833547,0.008156702
Masterton District,2004-09,1.4,HAM_Rent_Index,1139.876067,0.005502383
Matamata-Piako District,2004-09,1.4,HAM_Rent_Index,1028.231934,0.004533654
Napier City,2004-09,1.4,HAM_Rent_Index,1089.493766,0.01693339
Nelson City,2004-09,1.4,HAM_Rent_Index,1020.5271,0.01245786
New Plymouth District,2004-09,1.4,HAM_Rent_Index,1102.344755,0.016274654
Opotiki District,2004-09,1.4,HAM_Rent_Index,1232.298451,0.001375596
Otorohanga District,2004-09,1.4,HAM_Rent_Index,1142.929059,0.00071686
Palmerston North City,2004-09,1.4,HAM_Rent_Index,1064.410465,0.025109466
Porirua City,2004-09,1.4,HAM_Rent_Index,1077.327585,0.015131553
Queenstown-Lakes District,2004-09,1.4,HAM_Rent_Index,837.0446175,0.006412989
Rangitikei District,2004-09,1.4,HAM_Rent_Index,1113.549691,0.002131205
Rotorua District,2004-09,1.4,HAM_Rent_Index,1078.426243,0.018076491
Ruapehu District,2004-09,1.4,HAM_Rent_Index,1122.700225,0.002189328
Selwyn District,2004-09,1.4,HAM_Rent_Index,867.0496313,0.00143372
South Taranaki District,2004-09,1.4,HAM_Rent_Index,979.4013806,0.003894292
South Waikato District,2004-09,1.4,HAM_Rent_Index,1093.664875,0.004959895
South Wairarapa District,2004-09,1.4,HAM_Rent_Index,1115.109284,0.000988104
Southland District,2004-09,1.4,HAM_Rent_Index,795.3926357,0.001491843
Stratford District,2004-09,1.4,HAM_Rent_Index,1083.249019,0.001356221
Tararua District,2004-09,1.4,HAM_Rent_Index,1080.918198,0.002770566
Tasman District,2004-09,1.4,HAM_Rent_Index,988.3489985,0.005231139
Taupo District,2004-09,1.4,HAM_Rent_Index,984.2983875,0.007749835
Tauranga City,2004-09,1.4,HAM_Rent_Index,1033.593554,0.030805595
Thames-Coromandel District,2004-09,1.4,HAM_Rent_Index,1108.484183,0.004766149
Timaru District,2004-09,1.4,HAM_Rent_Index,1055.547869,0.007226721
Upper Hutt City,2004-09,1.4,HAM_Rent_Index,1019.40368,0.008369822
Waikato District,2004-09,1.4,HAM_Rent_Index,1079.150977,0.008272949
Waimakariri District,2004-09,1.4,HAM_Rent_Index,1017.362675,0.004998644
Waimate District,2004-09,1.4,HAM_Rent_Index,1156.519178,0.000561863
Waipa District,2004-09,1.4,HAM_Rent_Index,932.582452,0.006664858
Wairoa District,2004-09,1.4,HAM_Rent_Index,1142.272202,0.001162475
Waitaki District,2004-09,1.4,HAM_Rent_Index,1059.569807,0.002693068
Waitomo District,2004-09,1.4,HAM_Rent_Index,1060.523515,0.001278723
Wellington City,2004-09,1.4,HAM_Rent_Index,742.8829488,0.065641105
Western Bay of Plenty District,2004-09,1.4,HAM_Rent_Index,1089.050255,0.004591777
Westland District,2004-09,1.4,HAM_Rent_Index,994.2407958,0.000852482
Whakatane District,2004-09,1.4,HAM_Rent_Index,1056.55449,0.006471112
Whanganui District,2004-09,1.4,HAM_Rent_Index,1220.835209,0.011663502
Whangarei District,2004-09,1.4,HAM_Rent_Index,1095.892299,0.019025846
Auckland Total,2004-09,1.4,HAM_Rent_Index,909.0556863,0.340779633
National Total,2004-09,1.4,HAM_Rent_Index,984.9354794,1
Ashburton District,2004-12,1.4,HAM_Rent_Index,1007.887238,0.003863856
Auckland: Albany Ward,2004-12,1.4,HAM_Rent_Index,830.9559825,0.020474648
Auckland: Albert-Eden-Roskill Ward,2004-12,1.4,HAM_Rent_Index,851.9936106,0.047199651
Auckland: Franklin Ward,2004-12,1.4,HAM_Rent_Index,870.7570371,0.00926189
Auckland: Howick Ward,2004-12,1.4,HAM_Rent_Index,824.0427401,0.021383791
Auckland: Manukau Ward,2004-12,1.4,HAM_Rent_Index,1099.810876,0.04269182
Auckland: Manurewa-Papakura Ward,2004-12,1.4,HAM_Rent_Index,1044.264253,0.038297631
Auckland: Maungakiekie-Tamaki Ward,2004-12,1.4,HAM_Rent_Index,915.5791421,0.027179575
Auckland: North Shore Ward,2004-12,1.4,HAM_Rent_Index,811.4480254,0.034717882
Auckland: Orakei Ward,2004-12,1.4,HAM_Rent_Index,652.5367284,0.020739815
Auckland: Rodney Ward,2004-12,1.4,HAM_Rent_Index,935.7306422,0.005814724
Auckland: Waitakere Ward,2004-12,1.4,HAM_Rent_Index,989.0936429,0.03585431
Auckland: Waitemata and Gulf Ward,2004-12,1.4,HAM_Rent_Index,656.0146512,0.022482338
Auckland: Whau Ward,2004-12,1.4,HAM_Rent_Index,997.8088089,0.018296494
Buller District,2004-12,1.4,HAM_Rent_Index,1108.247073,0.001420535
Carterton District,2004-12,1.4,HAM_Rent_Index,1093.664875,0.000681857
Central Hawke's Bay District,2004-12,1.4,HAM_Rent_Index,1010.520762,0.002159214
Central Otago District,2004-12,1.4,HAM_Rent_Index,964.8371825,0.002519083
Christchurch City,2004-12,1.4,HAM_Rent_Index,998.2444491,0.107240942
Clutha District,2004-12,1.4,HAM_Rent_Index,937.427036,0.001325833
Dunedin City,2004-12,1.4,HAM_Rent_Index,1104.52011,0.030532038
Far North District,2004-12,1.4,HAM_Rent_Index,1161.861069,0.008201224
Gisborne District,2004-12,1.4,HAM_Rent_Index,1156.681645,0.011724151
